reference	text
Jeremiah 19:5	and have built the high places of Baal, to burn their sons in the fire for burnt offerings to Baal; which I didn't command, nor spoke it, neither came it into my mind:
Jeremiah 19:6	therefore, behold, the days come, says YHWH, that this place shall no more be called Topheth, nor The valley of the son of Hinnom, but The valley of Slaughter.
Jeremiah 19:7	I will make void the counsel of Yehudah and Yerushalayim in this place; and I will cause them to fall by the sword before their enemies, and by the hand of those who seek their life: and their dead bodies will I give to be food for the birds of the sky, and for the animals of the earth.
Jeremiah 19:8	I will make this city an astonishment, and a hissing; everyone who passes thereby shall be astonished and hiss because of all the plagues of it.
Jeremiah 19:9	I will cause them to eat the flesh of their sons and the flesh of their daughters; and they shall eat everyone the flesh of their friend, in the siege and in the distress, with which their enemies, and those who seek their life, shall distress them.
Jeremiah 19:10	Then shall you break the bottle in the sight of the people who go with you,
Jeremiah 19:11	and shall tell them, Thus says YHWH of Armies: Even so will I break this people and this city, as one breaks a potter's vessel, that can't be made whole again; and they shall bury in Topheth, until there be no place to bury.
Jeremiah 19:12	Thus will I do to this place, says YHWH, and to the inhabitants of it, even making this city as Topheth:
Jeremiah 19:13	and the houses of Yerushalayim, and the houses of the kings of Yehudah, which are defiled, shall be as the place of Topheth, even all the houses on whose roofs they have burned incense to all the army of the sky, and have poured out drink offerings to other gods.
Jeremiah 19:14	Then came Yirmeyahu from Topheth, where YHWH had sent him to prophesy; and he stood in the court of YHWH's house, and said to all the people:
Jeremiah 19:15	Thus says YHWH of Armies, the God of Israel, Behold, I will bring on this city and on all its towns all the brokenness that I have pronounced against it; because they have made their neck stiff, that they may not hear my words.
Jeremiah 20:1	Now Pashhur, the son of Immer the priest, who was chief officer in the house of YHWH, heard Yirmeyahu prophesying these things.
Jeremiah 20:2	Then Pashhur struck Yirmeyahu the prophet, and put him in the stocks that were in the upper gate of Binyamin, which was in the house of YHWH.
Jeremiah 20:3	It happened on the next day, that Pashhur brought forth Yirmeyahu out of the stocks. Then said Yirmeyahu to him, YHWH has not called your name Pashhur, but Magormissabib.
Jeremiah 20:4	For thus says YHWH, Behold, I will make you a terror to yourself, and to all your friends; and they shall fall by the sword of their enemies, and your eyes shall see it; and I will give all Yehudah into the hand of the king of Bavel, and he shall carry them captive to Bavel, and shall kill them with the sword.
Jeremiah 20:5	Moreover I will give all the riches of this city, and all the gains of it, and all the precious things of it, yes, all the treasures of the kings of Yehudah will I give into the hand of their enemies; and they shall make them a prey, and take them, and carry them to Bavel.
Jeremiah 20:6	You, Pashhur, and all who dwell in your house shall go into captivity; and you shall come to Bavel, and there you shall die, and there shall you be buried, you, and all your friends, to whom you have prophesied falsely.
Jeremiah 20:7	YHWH, you have persuaded me, and I was persuaded; you are stronger than I, and have prevailed: I am become a laughing-stock all the day, every one mocks me.
Jeremiah 20:8	For as often as I speak, I cry out; I cry, Violence and destruction! because the word of YHWH is made a reproach to me, and a derision, all the day.
Jeremiah 20:9	If I say, I will not make mention of YHWH, nor speak any more in YHWH’s name, then there is in my heart as it were a burning fire shut up in my bones, and I am weary with forbearing, and I can't [contain].
Jeremiah 20:10	For I have heard the defaming of many, terror on every side. Denounce, and we will denounce him, [say] all my familiar friends, those who watch for my fall; peradventure he will be persuaded, and we shall prevail against him, and we shall take our revenge on him.
Jeremiah 20:11	But YHWH is with me as an awesome mighty one: therefore my persecutors shall stumble, and they shall not prevail; they shall be utterly disappointed, because they have not dealt wisely, even with an everlasting dishonor which shall never be forgotten.
Jeremiah 20:12	But, YHWH of Armies, who tests the righteous, who sees the heart and the mind, let me see your vengeance on them; for to you have I revealed my cause.
Jeremiah 20:13	Sing to YHWH, praise you YHWH; for he has delivered the soul of the needy from the hand of people who act from brokenness.
Jeremiah 20:14	Cursed be the day in which I was born: don't let the day in which my mother bore me be blessed.
Jeremiah 20:15	Cursed be the one who brought news to my father, saying, A boy is born to you; making him very glad.
Jeremiah 20:16	Let that man be as the cities which YHWH overthrew, and didn't relent: and let him hear a cry in the morning, and shouting at noontime;
Jeremiah 20:17	because he didn't kill me from the womb; and so my mother would have been my grave, and her womb always great.
Jeremiah 20:18	Why came I forth out of the womb to see labor and sorrow, that my days should be consumed with shame?
Jeremiah 21:1	The word which came to Yirmeyahu from YHWH, when king Tzidkiyahu sent to him Pashhur the son of Malchijah, and Zephaniah the son of Maaseiah, the priest, saying,
Jeremiah 21:2	Please inquire of YHWH for us; for Nebuchadnezzar king of Bavel makes war against us: peradventure YHWH will deal with us according to all YHWH’s wondrous works, that he may go up from us.
Jeremiah 21:3	Then said Yirmeyahu to them, Thus shall you tell Tzidkiyahu:
Jeremiah 21:4	Thus says YHWH, the God of Israel, Behold, I will turn back the weapons of war that are in your hands, with which you fight against the king of Bavel, and against the Chaldeans who besiege you, without the walls; and I will gather them into the midst of this city.
Jeremiah 21:5	I myself will fight against you with an outstretched hand and with a strong arm, even in anger, and in wrath, and in great indignation.
Jeremiah 21:6	I will strike the inhabitants of this city, both man and animal: they shall die of a great pestilence.
Jeremiah 21:7	Afterward, says YHWH, I will deliver Tzidkiyahu king of Yehudah, and his servants, and the people, even such as are left in this city from the pestilence, from the sword, and from the famine, into the hand of Nebuchadnezzar king of Bavel, and into the hand of their enemies, and into the hand of those who seek their life: and he shall strike them with the edge of the sword; he shall not spare them, neither have pity, nor have mercy.
Jeremiah 21:8	To this people you shall say, Thus says YHWH: Behold, I set before you the way of life and the way of death.
Jeremiah 21:9	The one who remains in this city shall die by the sword, and by the famine, and by the pestilence; but the one who goes out, and passes over to the Chaldeans who besiege you, they shall live, and their life shall be to him for a prey.
Jeremiah 21:10	For I have set my face on this city for brokenness, and not for good, says YHWH: it shall be given into the hand of the king of Bavel, and he shall burn it with fire.
Jeremiah 21:11	Touching the house of the king of Yehudah, hear you the word of YHWH:
Jeremiah 21:12	House of Dawid, thus says YHWH, Execute justice in the morning, and deliver the one who is robbed out of the hand of the oppressor, lest my wrath go forth like fire, and burn so that none can quench it, because of the brokenness of your doings.
Jeremiah 21:13	Behold, I am against you, O inhabitant of the valley, [and] of the rock of the plain, says YHWH; you that say, Who shall come down against us? or who shall enter into our habitations?
Jeremiah 21:14	I will punish you according to the fruit of your doings, says YHWH; and I will kindle a fire in her forest, and it shall devour all that is round about her.
Jeremiah 22:1	Thus said YHWH: Go down to the house of the king of Yehudah, and speak there this word,
Jeremiah 22:2	Say, Hear the word of YHWH, king of Yehudah, who sits on the throne of Dawid, you, and your servants, and your people who enter in by these gates.
Jeremiah 22:3	Thus says YHWH: Execute you justice and righteousness, and deliver the one who is robbed out of the hand of the oppressor: and do no wrong, do no violence, to the foreigner, the fatherless, nor the widow; neither shed innocent blood in this place.
Jeremiah 22:4	For if you do this thing indeed, then shall there enter in by the gates of this house kings sitting on the throne of Dawid, riding in chariots and on horses, he, and his servants, and his people.
Jeremiah 22:5	But if you will not hear these words, I swear by myself, says YHWH, that this house shall become a desolation.
Jeremiah 22:6	For thus says YHWH concerning the house of the king of Yehudah: You are Gilead to me, [and] the head of Levanon; [yet] surely I will make you a wilderness, [and] cities which are not inhabited.
Jeremiah 22:7	I will prepare destroyers against you, everyone with their weapons; and they shall cut down your choice cedars, and cast them into the fire.
Jeremiah 22:8	Many nations shall pass by this city, and they shall say everyone to their neighbor, Why has YHWH done thus to this great city?
Jeremiah 22:9	Then they shall answer, Because they forsook the covenant of YHWH their God, and worshiped other gods, and served them.
Jeremiah 22:10	Don't you weep for the dead, neither bemoan him; but weep sore for the one who goes away; for he shall return no more, nor see his native country.
Jeremiah 22:11	For thus says YHWH touching Shallum the son of Yoshiyahu, king of Yehudah, who reigned instead of Yoshiyahu his father, [and] who went forth out of this place: He shall not return there any more.
Jeremiah 22:12	But in the place where they have led him captive, there shall he die, and he shall see this land no more.
Jeremiah 22:13	Woe to the one who builds their house by unrighteousness, and their chambers by injustice; who uses his neighbor's service without wages, and doesn't give him his hire;
Jeremiah 22:14	who says, I will build me a wide house and spacious chambers, and cuts him out windows; and it is ceiling with cedar, and painted with vermilion.
Jeremiah 22:15	Shall you reign, because you strive to excel in cedar? Didn't your father eat and drink, and do justice and righteousness? then it was well with him.
Jeremiah 22:16	He judged the cause of the poor and needy; then it was well. Wasn't this to know me? says YHWH.
Jeremiah 22:17	But your eyes and your heart are not but for your covetousness, and for shedding innocent blood, and for oppression, and for violence, to do it.
Jeremiah 22:18	Therefore thus says YHWH concerning Jehoiakim the son of Yoshiyahu, king of Yehudah: they shall not lament for him, [saying], Ah my brother! or, Ah sister! They shall not lament for him, [saying] Ah lord! or, Ah his glory!
Jeremiah 22:19	He shall be buried with the burial of a donkey, drawn and cast forth beyond the gates of Yerushalayim.
Jeremiah 22:20	Go up to Levanon, and cry; and lift up your voice in Bashan, and cry from Abarim; for all your lovers are destroyed.
Jeremiah 22:21	I spoke to you in your prosperity; but you said, I will not hear. This has been your manner from your youth, that you didn't obey my voice.
Jeremiah 22:22	The wind shall feed all your shepherds, and your lovers shall go into captivity: surely then shall you be ashamed and confounded for all your wickedness.
Jeremiah 22:23	Inhabitant of Levanon, who makes your nest in the cedars, how greatly to be pitied shall you be when pangs come on you, the pain as of a woman in travail!
Jeremiah 22:24	As I live, says YHWH, though Coniah the son of Jehoiakim king of Yehudah were the signet on my right hand, yet would I pluck you there;
Jeremiah 22:25	and I will give you into the hand of those who seek your life, and into the hand of them of whom you are afraid, even into the hand of Nebuchadnezzar king of Bavel, and into the hand of the Chaldeans.
Jeremiah 22:26	I will cast you out, and your mother who bore you, into another country, where you were not born; and there shall you die.
Jeremiah 22:27	But to the land whereunto their soul longs to return, there shall they not return.
Jeremiah 22:28	Is this man Coniah a despised broken vessel? is he a vessel in which none delights? why are they cast out, he and his seed, and are cast into the land which they don't know?
Jeremiah 22:29	O earth, earth, earth, hear the word of YHWH.
Jeremiah 22:30	Thus says YHWH, Write you this man childless, a person who shall not prosper in their days; for no more shall a person of their seed prosper, sitting on the throne of Dawid, and ruling in Yehudah.
Jeremiah 23:1	Woe to the shepherds who destroy and scatter the sheep of my pasture! says YHWH.
Jeremiah 23:2	Therefore thus says YHWH, the God of Israel, against the shepherds who feed my people: You have scattered my flock, and driven them away, and have not visited them; behold, I will visit on you the brokenness of your doings, says YHWH.
Jeremiah 23:3	I will gather the remnant of my flock out of all the countries where I have driven them, and will bring them again to their folds; and they shall be fruitful and multiply.
Jeremiah 23:4	I will set up shepherds over them, who shall feed them; and they shall fear no more, nor be dismayed, neither shall any be lacking, says YHWH.
Jeremiah 23:5	Behold, the days come, says YHWH, that I will raise to Dawid a righteous Branch, and he shall reign as king and deal wisely, and shall execute justice and righteousness in the land.
Jeremiah 23:6	In his days Yehudah shall be saved, and Israel shall dwell safely; and this is his name by which he shall be called: YHWH our righteousness.
Jeremiah 23:7	Therefore, behold, the days come, says YHWH, that they shall no more say, As YHWH lives, who brought up the children of Israel out of the land of Mitzrayim;
Jeremiah 23:8	but, As YHWH lives, who brought up and who led the seed of the house of Israel out of the north country, and from all the countries where I had driven them. They shall dwell in their own land.
Jeremiah 23:9	Concerning the prophets. My heart within me is broken, all my bones shake; I am like a drunken man, and like a person whom wine has overcome, because of YHWH, and because of their holy words.
Jeremiah 23:10	For the land is full of adulterers; for because of swearing the land mourns; the pastures of the wilderness are dried up. Their course is brokenness, and their might is not right;
Jeremiah 23:11	for both prophet and priest are profane; yes, in my house have I found their wickedness, says YHWH.
Jeremiah 23:12	Therefore their way shall be to them as slippery places in the darkness: they shall be driven on, and fall therein; for I will bring harm on them, even the year of their visitation, says YHWH.
Jeremiah 23:13	I have seen folly in the prophets of Shomron; they prophesied by Baal, and caused my people Israel to err.
Jeremiah 23:14	In the prophets of Yerushalayim also I have seen a horrible thing: they commit adultery, and walk in lies; and they strengthen the hands of people who act from brokenness, so that none does return from his wickedness: they are all of them become to me as Sedom, and the inhabitants of it as Amora.
Jeremiah 23:15	Therefore thus says YHWH of Armies concerning the prophets: Behold, I will feed them with wormwood, and make them drink the water of gall; for from the prophets of Yerushalayim is ungodliness gone forth into all the land.
Jeremiah 23:16	Thus says YHWH of Armies, Don't listen to the words of the prophets who prophesy to you: they teach you vanity; they speak a vision of their own heart, and not out of the mouth of YHWH.
Jeremiah 23:17	They say continually to those who despise me, YHWH has said, You shall have peace; and to everyone who walks in the stubbornness of their own heart they say, No brokenness shall come on you.
Jeremiah 23:18	For who has stood in the council of YHWH, that he should perceive and hear YHWH’s word? who has marked my word, and heard it?
Jeremiah 23:19	Behold, the storm of YHWH, [even his] wrath, is gone forth, yes, a whirling storm: it shall burst on the head of the wicked.
Jeremiah 23:20	The anger of YHWH shall not return, until he has executed, and until he have performed the intents of his heart: in the latter days you shall understand it perfectly.
Jeremiah 23:21	I sent not these prophets, yet they ran: I didn't speak to them, yet they prophesied.
Jeremiah 23:22	But if they had stood in my council, then had they caused my people to hear my words, and had turned them from their broken way, and from the brokenness of their doings.
Jeremiah 23:23	Am I an Elohim at hand, says YHWH, and not an Elohim afar off?
Jeremiah 23:24	Can any hide himself in secret places so that I shall not see him? says YHWH. Don't I fill heaven and earth? says YHWH.
Jeremiah 23:25	I have heard what the prophets have said, who prophesy lies in my name, saying, I have dreamed, I have dreamed.
Jeremiah 23:26	How long shall this be in the heart of the prophets who prophesy lies, even the prophets of the deceit of their own heart?
Jeremiah 23:27	who think to cause my people to forget my name by their dreams which they tell everyone to their neighbor, as their fathers forgot my name for Baal.
Jeremiah 23:28	The prophet who has a dream, let him tell a dream; and the one who has my word, let him speak my word faithfully. What is the straw to the wheat? says YHWH.
Jeremiah 23:29	Isn't my word like fire? says YHWH; and like a hammer that breaks the rock in pieces?
Jeremiah 23:30	Therefore, behold, I am against the prophets, says YHWH, who steal my words everyone from their neighbor.
Jeremiah 23:31	Behold, I am against the prophets, says YHWH, who use their tongues, and say, He says.
Jeremiah 23:32	Behold, I am against those who prophesy lying dreams, says YHWH, and do tell them, and cause my people to err by their lies, and by their vain boasting: yet I didn't send them, nor commanded them; neither do they profit this people at all, says YHWH.
Jeremiah 23:33	When this people, or the prophet, or a priest, shall ask you, saying, What is the burden of YHWH? then shall you tell them, What burden! I will cast you off, says YHWH.
Jeremiah 23:34	As for the prophet, and the priest, and the people, who shall say, The burden of YHWH, I will even punish that man and his house.
Jeremiah 23:35	Thus shall you say everyone to their neighbor, and everyone to their brother, What has YHWH answered? and, What has YHWH spoken?
Jeremiah 23:36	The burden of YHWH shall you mention no more: for everyone's own word shall be their burden; for you have perverted the words of the living Elohim, of YHWH of Armies our God.
Jeremiah 23:37	Thus shall you say to the prophet, What has YHWH answered you? and, What has YHWH spoken?
Jeremiah 23:38	But if you say, The burden of YHWH; therefore thus says YHWH: Because you say this word, The burden of YHWH, and I have sent to you, saying, You shall not say, The burden of YHWH;
Jeremiah 23:39	therefore, behold, I will utterly forget you, and I will cast you off, and the city that I gave to you and to your fathers, away from my presence:
Jeremiah 23:40	and I will bring an everlasting reproach on you, and a perpetual shame, which shall not be forgotten.
Jeremiah 24:1	YHWH shown me, and behold, two baskets of figs set before the temple of YHWH, after that Nebuchadnezzar king of Bavel had carried away captive Yekhonyahu the son of Jehoiakim, king of Yehudah, and the princes of Yehudah, with the craftsmen and smiths, from Yerushalayim, and had brought them to Bavel.
Jeremiah 24:2	One basket had very good figs, like the figs that are first-ripe; and the other basket had very bad figs, which could not be eaten, they were so bad.
Jeremiah 24:3	Then said YHWH to me, What see you, Yirmeyahu? I said, Figs; the good figs, very good; and the bad, very bad, that can't be eaten, they are so bad.
Jeremiah 24:4	The word of YHWH came to me, saying,
Jeremiah 24:5	Thus says YHWH, the God of Israel: Like these good figs, so will I regard the captives of Yehudah, whom I have sent out of this place into the land of the Chaldeans, for good.
Jeremiah 24:6	For I will set my eyes on them for good, and I will bring them again to this land: and I will build them, and not pull them down; and I will plant them, and not pluck them up.
Jeremiah 24:7	I will give them a heart to know me, that I am YHWH: and they shall be my people, and I will be their God; for they shall return to me with their whole heart.
Jeremiah 24:8	As the bad figs, which can't be eaten, they are so bad, surely thus says YHWH, So will I give up Tzidkiyahu the king of Yehudah, and his princes, and the residue of Yerushalayim, who remain in this land, and those who dwell in the land of Mitzrayim,
Jeremiah 24:9	I will even give them up to be tossed back and forth among all the kingdoms of the earth for brokenness; to be a reproach and a proverb, a taunt and a curse, in all places where I shall drive them.
Jeremiah 24:10	I will send the sword, the famine, and the pestilence, among them, until they be consumed from off the land that I gave to them and to their fathers.
Jeremiah 25:1	The word that came to Yirmeyahu concerning all the people of Yehudah, in the fourth year of Jehoiakim the son of Yoshiyahu, king of Yehudah (the same was the first year of Nebuchadnezzar king of Bavel),
Jeremiah 25:2	which Yirmeyahu the prophet spoke to all the people of Yehudah, and to all the inhabitants of Yerushalayim, saying:
Jeremiah 25:3	From the thirteenth year of Yoshiyahu the son of Amon, king of Yehudah, even to this day, these twenty-three years, the word of YHWH has come to me, and I have spoken to you, rising up early and speaking; but you have not listened.
Jeremiah 25:4	YHWH has sent to you all YHWH’s servants the prophets, rising up early and sending them, (but you have not listened, nor inclined your ear to hear),
Jeremiah 25:5	saying, Return you now everyone from their broken way, and from the brokenness of your doings, and dwell in the land that YHWH has given to you and to your fathers, from of old and even forevermore;
Jeremiah 25:6	and don't go after other gods to serve them or worship them, and don't provoke me to anger with the work of your hands; and I will do you no harm.
Jeremiah 25:7	Yet you have not listened to me, says YHWH; that you may provoke me to anger with the work of your hands to your own hurt.
Jeremiah 25:8	Therefore thus says YHWH of Armies: Because you have not heard my words,
Jeremiah 25:9	behold, I will send and take all the families of the north, says YHWH, and [I will send] to Nebuchadnezzar the king of Bavel, my servant, and will bring them against this land, and against the inhabitants of it, and against all these nations round about; and I will utterly destroy them, and make them an astonishment, and a hissing, and perpetual desolations.
Jeremiah 25:10	Moreover I will take from them the voice of mirth and the voice of gladness, the voice of the bridegroom and the voice of the bride, the sound of the millstones, and the light of the lamp.
Jeremiah 25:11	This whole land shall be a desolation, and an astonishment; and these nations shall serve the king of Bavel seventy years.
Jeremiah 25:12	It shall happen, when seventy years are accomplished, that I will punish the king of Bavel, and that nation, says YHWH, for their iniquity, and the land of the Chaldeans; and I will make it desolate forever.
Jeremiah 25:13	I will bring on that land all my words which I have pronounced against it, even all that is written in this book, which Yirmeyahu has prophesied against all the nations.
Jeremiah 25:14	For many nations and great kings shall make bondservants of them, even of them; and I will recompense them according to their deeds, and according to the work of their hands.
Jeremiah 25:15	For thus says YHWH, the God of Israel, to me: take this cup of the wine of wrath at my hand, and cause all the nations, to whom I send you, to drink it.
Jeremiah 25:16	They shall drink, and reel back and forth, and be mad, because of the sword that I will send among them.
Jeremiah 25:17	Then took I the cup at YHWH's hand, and made all the nations to drink, to whom YHWH had sent me:
Jeremiah 25:18	[to wit], Yerushalayim, and the cities of Yehudah, and the kings of it, and the princes of it, to make them a desolation, an astonishment, a hissing, and a curse, as it is this day;
Jeremiah 25:19	Pharaoh king of Mitzrayim, and his servants, and his princes, and all his people;
Jeremiah 25:20	and all the mixed people, and all the kings of the land of the Uz, and all the kings of the Philistines, and Ashqelon, and Azzah, and Ekron, and the remnant of Ashdod;
Jeremiah 25:21	Edom, and Moab, and the children of Ammon;
Jeremiah 25:22	and all the kings of Tzor, and all the kings of Tzidon, and the kings of the isle which is beyond the sea;
Jeremiah 25:23	Dedan, and Tema, and Buz, and all who have the corners [of their hair] cut off;
Jeremiah 25:24	and all the kings of Arabia, and all the kings of the mixed people who dwell in the wilderness;
Jeremiah 25:25	and all the kings of Zimri, and all the kings of Elam, and all the kings of the Medes;
Jeremiah 25:26	and all the kings of the north, far and near, one with another; and all the kingdoms of the world, which are on the surface of the earth: and the king of Sheshach shall drink after them.
Jeremiah 25:27	You shall tell them, Thus says YHWH of Armies, the God of Israel: Drink you, and be drunken, and spew, and fall, and rise no more, because of the sword which I will send among you.
Jeremiah 25:28	It shall be, if they refuse to take the cup at your hand to drink, then shall you tell them, Thus says YHWH of Armies: You shall surely drink.
Jeremiah 25:29	For, behold, I begin to work brokenness at the city which is called by my name; and should you be utterly unpunished? You shall not be unpunished; for I will call for a sword on all the inhabitants of the earth, says YHWH of Armies.
Jeremiah 25:30	Therefore prophesy you against them all these words, and tell them, YHWH will roar from on high, and utter YHWH’s voice from YHWH’s holy habitation; YHWH will mightily roar against YHWH’s fold; YHWH will give a shout, as those who tread [the grapes], against all the inhabitants of the earth.
Jeremiah 25:31	A noise shall come even to the end of the earth; for YHWH has a controversy with the nations; he will enter into judgment with all flesh: as for the wicked, he will give them to the sword, says YHWH.
Jeremiah 25:32	Thus says YHWH of Armies, Behold, brokenness shall go forth from nation to nation, and a great storm shall be raised up from the uttermost parts of the earth.
Jeremiah 25:33	The slain of YHWH shall be at that day from one end of the earth even to the other end of the earth: they shall not be lamented, neither gathered, nor buried; they shall be dung on the surface of the ground.
Jeremiah 25:34	Wail, you shepherds, and cry; and wallow [in ashes], you principal of the flock; for the days of your slaughter and of your dispersions are fully come, and you shall fall like a goodly vessel.
Jeremiah 25:35	The shepherds shall have no way to flee, nor the principal of the flock to escape.
Jeremiah 25:36	A voice of the cry of the shepherds, and the wailing of the principal of the flock! for YHWH lays waste their pasture.
Jeremiah 25:37	The peaceable folds are brought to silence because of the fierce anger of YHWH.
Jeremiah 25:38	He has left his covert, as the lion; for their land is become an astonishment because of the fierceness of the oppressing [sword], and because of his fierce anger.
Jeremiah 26:1	In the beginning of the reign of Jehoiakim the son of Yoshiyahu, king of Yehudah, came this word from YHWH, saying,
Jeremiah 26:2	Thus says YHWH: Stand in the court of YHWH's house, and speak to all the cities of Yehudah, which come to worship in YHWH's house, all the words that I command you to speak to them; don't diminish a word.
Jeremiah 26:3	It may be they will listen, and turn everyone from their broken way; that I may relent from the brokenness which I purpose to do to them because of the brokenness of their doings.
Jeremiah 26:4	You shall tell them, Thus says YHWH: If you will not listen to me, to walk in my law, which I have set before you,
Jeremiah 26:5	to listen to the words of my servants the prophets, whom I send to you, even rising up early and sending them, but you have not listened;
Jeremiah 26:6	then will I make this house like Shilo, and will make this city a curse to all the nations of the earth.
Jeremiah 26:7	The priests and the prophets and all the people heard Yirmeyahu speaking these words in the house of YHWH.
Jeremiah 26:8	It happened, when Yirmeyahu had made an end of speaking all that YHWH had commanded him to speak to all the people, that the priests and the prophets and all the people laid hold on him, saying, You shall surely die.
Jeremiah 26:9	Why have you prophesied in the name of YHWH, saying, This house shall be like Shilo, and this city shall be desolate, without inhabitant? All the people were gathered to Yirmeyahu in the house of YHWH.
Jeremiah 26:10	When the princes of Yehudah heard these things, they came up from the king's house to the house of YHWH; and they sat in the entry of the new gate of YHWH's [house].
Jeremiah 26:11	Then spoke the priests and the prophets to the princes and to all the people, saying, This a person is worthy of death; for he has prophesied against this city, as you have heard with your ears.
Jeremiah 26:12	Then spoke Yirmeyahu to all the princes and to all the people, saying, YHWH sent me to prophesy against this house and against this city all the words that you have heard.
Jeremiah 26:13	Now therefore amend your ways and your doings, and obey the voice of YHWH your God; and YHWH will relent from the brokenness that YHWH has pronounced against you.
Jeremiah 26:14	But as for me, behold, I am in your hand: do with me as is good and right in your eyes.
Jeremiah 26:15	Only know for certain that, if you put me to death, you will bring innocent blood on yourselves, and on this city, and on the inhabitants of it; for of a truth YHWH has sent me to you to speak all these words in your ears.
Jeremiah 26:16	Then said the princes and all the people to the priests and to the prophets: This a person is not worthy of death; for he has spoken to us in the name of YHWH our God.
Jeremiah 26:17	Then rose up certain of the elders of the land, and spoke to all the assembly of the people, saying,
Jeremiah 26:18	Micah the Morashtite prophesied in the days of Chizkiyahu king of Yehudah; and he spoke to all the people of Yehudah, saying, Thus says YHWH of Armies: Tzion shall be plowed as a field, and Yerushalayim shall become heaps, and the mountain of the house as the high places of a forest.
Jeremiah 26:19	Did Chizkiyahu king of Yehudah and all Yehudah put him to death? Didn't he revere YHWH, and entreat the favor of YHWH, and YHWH relented from the harm which YHWH had pronounced against them? Thus should we commit great brokenness against our own souls.
Jeremiah 26:20	There was also a person who prophesied in the name of YHWH, Uriyah the son of Shemaiah of Kiriath Jearim; and he prophesied against this city and against this land according to all the words of Yirmeyahu:
Jeremiah 26:21	and when Jehoiakim the king, with all his mighty men, and all the princes, heard his words, the king sought to put him to death; but when Uriyah heard it, he was afraid, and fled, and went into Mitzrayim:
Jeremiah 26:22	and Jehoiakim the king sent men into Mitzrayim, [namely], Elnathan the son of Achbor, and certain men with him, into Mitzrayim;
Jeremiah 26:23	and they fetched forth Uriyah out of Mitzrayim, and brought him to Jehoiakim the king, who killed him with the sword, and cast his dead body into the graves of the common people.
Jeremiah 26:24	But the hand of Ahikam the son of Shaphan was with Yirmeyahu, that they should not give him into the hand of the people to put him to death.
Jeremiah 27:1	In the beginning of the reign of Jehoiakim the son of Yoshiyahu, king of Yehudah, came this word to Yirmeyahu from YHWH, saying,
Jeremiah 27:2	Thus says YHWH to me: Make you bonds and bars, and put them on your neck;
Jeremiah 27:3	and send them to the king of Edom, and to the king of Moab, and to the king of the children of Ammon, and to the king of Tzor, and to the king of Tzidon, by the hand of the messengers who come to Yerushalayim to Tzidkiyahu king of Yehudah;
Jeremiah 27:4	and give them a charge to their masters, saying, Thus says YHWH of Armies, the God of Israel, Thus shall you tell your masters:
Jeremiah 27:5	I have made the earth, the men and the animals that are on the surface of the earth, by my great power and by my outstretched arm; and I give it to whom it seems right to me.
Jeremiah 27:6	Now have I given all these lands into the hand of Nebuchadnezzar the king of Bavel, my servant; and the animals of the field also have I given him to serve him.
Jeremiah 27:7	All the nations shall serve him, and his son, and his son's son, until the time of his own land come: and then many nations and great kings shall make him their bondservant.
Jeremiah 27:8	It shall happen, that the nation and the kingdom which will not serve the same Nebuchadnezzar king of Bavel, and that will not put their neck under the yoke of the king of Bavel, that nation will I punish, says YHWH, with the sword, and with the famine, and with the pestilence, until I have consumed them by his hand.
Jeremiah 27:9	But as for you, don't you listen to your prophets, nor to your diviners, nor to your dreams, nor to your soothsayers, nor to your sorcerers, who speak to you, saying, You shall not serve the king of Bavel:
Jeremiah 27:10	for they prophesy a lie to you, to remove you far from your land, and that I should drive you out, and you should perish.
Jeremiah 27:11	But the nation that shall bring their neck under the yoke of the king of Bavel, and serve him, that [nation] will I let remain in their own land, says YHWH; and they shall till it, and dwell therein.
Jeremiah 27:12	I spoke to Tzidkiyahu king of Yehudah according to all these words, saying, Bring your necks under the yoke of the king of Bavel, and serve him and his people, and live.
Jeremiah 27:13	Why will you die, you and your people, by the sword, by the famine, and by the pestilence, as YHWH has spoken concerning the nation that will not serve the king of Bavel?
Jeremiah 27:14	Don't listen to the words of the prophets who speak to you, saying, You shall not serve the king of Bavel; for they prophesy a lie to you.
Jeremiah 27:15	For I have not sent them, says YHWH, but they prophesy falsely in my name; that I may drive you out, and that you may perish, you, and the prophets who prophesy to you.
Jeremiah 27:16	Also I spoke to the priests and to all this people, saying, Thus says YHWH: Don't listen to the words of your prophets who prophesy to you, saying, Behold, the vessels of YHWH's house shall now shortly be brought again from Bavel; for they prophesy a lie to you.
Jeremiah 27:17	Don't listen to them; serve the king of Bavel, and live: why should this city become a desolation?
Jeremiah 27:18	But if they be prophets, and if the word of YHWH be with them, let them now make intercession to YHWH of Armies, that the vessels which are left in the house of YHWH, and in the house of the king of Yehudah, and at Yerushalayim, don't go to Bavel.
Jeremiah 27:19	For thus says YHWH of Armies concerning the pillars, and concerning the sea, and concerning the bases, and concerning the residue of the vessels that are left in this city,
Jeremiah 27:20	which Nebuchadnezzar king of Bavel didn't take, when he carried away captive Yekhonyahu the son of Jehoiakim, king of Yehudah, from Yerushalayim to Bavel, and all the nobles of Yehudah and Yerushalayim;
Jeremiah 27:21	yes, thus says YHWH of Armies, the God of Israel, concerning the vessels that are left in the house of YHWH, and in the house of the king of Yehudah, and at Yerushalayim:
