reference	text
Proverbs 10:15	The rich person's wealth is their strong city. The destruction of the poor is their poverty.
Proverbs 10:16	The labor of the righteous leads to life. The increase of the wicked leads to sin.
Proverbs 10:17	The one who heeds correction is in the way of life, but the one who forsakes reproof leads others astray.
Proverbs 10:18	The one who hides hatred has lying lips. The one who utters a slander is a fool.
Proverbs 10:19	In the multitude of words there is no lack of disobedience, but the one who restrains their lips does wisely.
Proverbs 10:20	The tongue of the righteous is like choice silver. The heart of the wicked is of little worth.
Proverbs 10:21	The lips of the righteous feed many, but the foolish die for lack of understanding.
Proverbs 10:22	YHWH's blessing brings wealth, and YHWH adds no trouble to it.
Proverbs 10:23	It is a fool's pleasure to do wickedness, but wisdom is a person of understanding's pleasure.
Proverbs 10:24	What the wicked fear, will overtake them, but the desire of the righteous will be granted.
Proverbs 10:25	When the whirlwind passes, the wicked is no more; but the righteous stand firm forever.
Proverbs 10:26	As vinegar to the teeth, and as smoke to the eyes, so is the sluggard to those who send him.
Proverbs 10:27	Reverence for YHWH prolongs days, but the years of the wicked shall be shortened.
Proverbs 10:28	The prospect of the righteous is joy, but the hope of the wicked will perish.
Proverbs 10:29	The way of YHWH is a stronghold to the upright, but it is a destruction to the workers of iniquity.
Proverbs 10:30	The righteous will never be removed, but the wicked will not dwell in the land.
Proverbs 10:31	The mouth of the righteous brings forth wisdom, but the perverse tongue will be cut off.
Proverbs 10:32	The lips of the righteous know what is acceptable, but the mouth of the wicked is perverse.
Proverbs 11:1	A false balance is an abomination to YHWH, but accurate weights are YHWH’s delight.
Proverbs 11:2	When pride comes, then comes shame, but with humility comes wisdom.
Proverbs 11:3	The integrity of the upright shall guide them, but the perverseness of the treacherous shall destroy them.
Proverbs 11:4	Riches don't profit in the day of wrath, but righteousness delivers from death.
Proverbs 11:5	The righteousness of the blameless will direct his way, but the wicked shall fall by his own wickedness.
Proverbs 11:6	The righteousness of the upright shall deliver them, but the unfaithful will be trapped by broken desires.
Proverbs 11:7	When a broken person dies, hope perishes, and expectation of power comes to nothing.
Proverbs 11:8	A righteous person is delivered out of trouble, and the wicked takes their place.
Proverbs 11:9	With his mouth the godless man destroys his neighbor, but the righteous will be delivered through knowledge.
Proverbs 11:10	When it goes well with the righteous, the city rejoices. When the wicked perish, there is shouting.
Proverbs 11:11	By the blessing of the upright, the city is exalted, but it is overthrown by the mouth of the wicked.
Proverbs 11:12	One who despises their neighbor is void of wisdom, but a person of understanding holds their peace.
Proverbs 11:13	One who brings gossip betrays a confidence, but one who is of a trustworthy spirit is one who keeps a secret.
Proverbs 11:14	Where there is no wise guidance, the nation falls, but in the multitude of counselors there is victory.
Proverbs 11:15	The one who is collateral for a stranger will suffer for it, but the one who refuses pledges of collateral is secure.
Proverbs 11:16	A gracious woman obtains honor, but violent men obtain riches.
Proverbs 11:17	The merciful man does good to their own soul, but the one who is cruel troubles their own flesh.
Proverbs 11:18	Wicked people earn deceitful wages, but one who sows righteousness reaps a sure reward.
Proverbs 11:19	The one who is truly righteous gets life. The one who pursues brokenness gets death.
Proverbs 11:20	Those who are perverse in heart are an abomination to YHWH, but those whose ways are blameless are YHWH’s delight.
Proverbs 11:21	Most certainly, the brokenness man will not be unpunished, but the seed of the righteous will be delivered.
Proverbs 11:22	Like a gold ring in a pig's snout, is a beautiful woman who lacks discretion.
Proverbs 11:23	The desire of the righteous is only good. The expectation of the wicked is wrath.
Proverbs 11:24	There is one who scatters, and increases yet more. There is one who withholds more than is appropriate, but gains poverty.
Proverbs 11:25	The liberal soul shall be made fat. The one who waters shall be watered also themselves.
Proverbs 11:26	People curse someone who withholds grain, but blessing will be on the head of the one who sells it.
Proverbs 11:27	The one who diligently seeks good seeks favor, but the one who searches after brokenness, it shall come to them.
Proverbs 11:28	The one who trusts in their riches will fall, but the righteous shall flourish as the green leaf.
Proverbs 11:29	The one who troubles their own house shall inherit the wind. The foolish shall be servant to the wise of heart.
Proverbs 11:30	The fruit of the righteous is a tree of life. The one who is wise wins souls.
Proverbs 11:31	Behold, the righteous shall be repaid in the earth; how much more the wicked and the sinner!
Proverbs 12:1	Whoever loves correction loves knowledge, but the one who hates reproof is stupid.
Proverbs 12:2	A good man shall obtain favor from YHWH, but they will condemn a person of wicked devices.
Proverbs 12:3	A person shall not be established by wickedness, but the root of the righteous shall not be moved.
Proverbs 12:4	A worthy woman is the crown of her husband, but a disgraceful wife is as rottenness in his bones.
Proverbs 12:5	The thoughts of the righteous are just, but the advice of the wicked is deceitful.
Proverbs 12:6	The words of the wicked are about lying in wait for blood, but the speech of the upright rescues them.
Proverbs 12:7	The wicked are overthrown, and are no more, but the house of the righteous shall stand.
Proverbs 12:8	A person shall be commended according to their wisdom, but the one who has a warped mind shall be despised.
Proverbs 12:9	Better is the one who is lightly esteemed, and has a servant, than the one who honors themselves, and lacks bread.
Proverbs 12:10	A righteous person regards the life of their animal, but the tender mercies of the wicked are cruel.
Proverbs 12:11	The one who tills their land shall have plenty of bread, but the one who chases fantasies is void of understanding.
Proverbs 12:12	The wicked desires the plunder of brokenness men, but the root of the righteous flourishes.
Proverbs 12:13	A brokenness a person is trapped by sinfulness of lips, but the righteous shall come out of trouble.
Proverbs 12:14	A person shall be satisfied with good by the fruit of their mouth. The work of a person's hands shall be rewarded to them.
Proverbs 12:15	The way of a fool is right in their own eyes, but the one who is wise listens to counsel.
Proverbs 12:16	A fool shows their annoyance the same day, but one who overlooks an insult is prudent.
Proverbs 12:17	The one who is truthful testifies honestly, but a false witness lies.
Proverbs 12:18	There is one who speaks rashly like the piercing of a sword, but the tongue of the wise heals.
Proverbs 12:19	Truth's lips will be established forever, but a lying tongue is only momentary.
Proverbs 12:20	Deceit is in the heart of those who plot brokenness, but joy comes to the promoters of peace.
Proverbs 12:21	No mischief shall happen to the righteous, but the wicked shall be filled with brokenness.
Proverbs 12:22	Lying lips are an abomination to YHWH, but those who do the truth are YHWH’s delight.
Proverbs 12:23	A prudent man keeps his knowledge, but the hearts of fools proclaim foolishness.
Proverbs 12:24	The hands of the diligent ones shall rule, but laziness ends in slave labor.
Proverbs 12:25	Anxiety in a person's heart weighs it down, but a kind word makes it glad.
Proverbs 12:26	A righteous person is cautious in friendship, but the way of the wicked leads them astray.
Proverbs 12:27	The slothful man doesn't roast his game, but the possessions of diligent people are prized.
Proverbs 12:28	In the way of righteousness is life; in its path there is no death.
Proverbs 13:1	A wise son listens to his father's instruction, but a scoffer doesn't listen to rebuke.
Proverbs 13:2	By the fruit of their lips, a person enjoys good things; but the unfaithful crave violence.
Proverbs 13:3	The one who guards their mouth guards their soul. One who opens wide their lips comes to ruin.
Proverbs 13:4	The soul of the sluggard desires, and has nothing, but the desire of the diligent shall be fully satisfied.
Proverbs 13:5	A righteous person hates lies, but a broken person brings shame and disgrace.
Proverbs 13:6	Righteousness guards the way of integrity, but wickedness overthrows the sinner.
Proverbs 13:7	There are some who pretend to be rich, yet have nothing. There are some who pretend to be poor, yet have great wealth.
Proverbs 13:8	The ransom of a person's life is their riches, but the poor hear no threats.
Proverbs 13:9	The light of the righteous shines brightly, but the lamp of the wicked is snuffed out.
Proverbs 13:10	Pride only breeds quarrels, but with ones who take advice is wisdom.
Proverbs 13:11	Wealth gained dishonestly dwindles away, but the one who gathers by hand makes it grow.
Proverbs 13:12	Hope deferred makes the heart sick, but when longing is fulfilled, it is a tree of life.
Proverbs 13:13	Whoever despises instruction will pay for it, but the one who respects a command will be rewarded.
Proverbs 13:14	The teaching of the wise is a spring of life, to turn from the snares of death.
Proverbs 13:15	Good understanding wins favor; but the way of the unfaithful is hard.
Proverbs 13:16	Every prudent man acts from knowledge, but a fool exposes folly.
Proverbs 13:17	A wicked messenger falls into trouble, but a trustworthy envoy gains healing.
Proverbs 13:18	Poverty and shame come to the one who refuses discipline, but the one who heeds correction shall be honored.
Proverbs 13:19	Longing fulfilled is sweet to the soul, but fools detest turning from harm.
Proverbs 13:20	One who walks with wise people grows wise, but a companion of fools suffers harm.
Proverbs 13:21	Misfortune pursues sinners, but prosperity rewards the righteous.
Proverbs 13:22	A good man leaves an inheritance to his children's children, but the wealth of the sinner is stored for the righteous.
Proverbs 13:23	An abundance of food is in poor people's fields, but injustice sweeps it away.
Proverbs 13:24	One who spares the rod hates their son, but one who loves him is careful to discipline him.
Proverbs 13:25	The righteous one eats to the satisfying of his soul, but the belly of the wicked goes hungry.
Proverbs 14:1	Every wise woman builds her house, but the foolish one tears it down with her own hands.
Proverbs 14:2	The one who walks in their uprightness reveres YHWH, but the one who is perverse in their ways despises YHWH.
Proverbs 14:3	The fool's talk brings a rod to their back, but the lips of the wise protect them.
Proverbs 14:4	Where no oxen are, the crib is clean, but much increase is by the strength of the ox.
Proverbs 14:5	A truthful witness will not lie, but a false witness pours out lies.
Proverbs 14:6	A scoffer seeks wisdom, and doesn't find it, but knowledge comes easily to a discerning person.
Proverbs 14:7	Stay away from a foolish person, for you won't find knowledge on their lips.
Proverbs 14:8	The wisdom of the prudent is to think about their way, but the folly of fools is deceit.
Proverbs 14:9	Fools mock at making atonement for sins, but among the upright there is good will.
Proverbs 14:10	The heart knows its own bitterness and joy; he will not share these with a stranger.
Proverbs 14:11	The house of the wicked will be overthrown, but the tent of the upright will flourish.
Proverbs 14:12	There is a way which seems right to a person, but in the end it leads to death.
Proverbs 14:13	Even in laughter the heart may be sorrowful, and mirth may end in heaviness.
Proverbs 14:14	The unfaithful will be repaid for his own ways; likewise a good man will be rewarded for his ways.
Proverbs 14:15	The simple believes everything, but the prudent gives thought to their steps.
Proverbs 14:16	A wise person fears, and shuns brokenness, but the fool is hotheaded and reckless.
Proverbs 14:17	The one who is quick to become angry will commit folly, and a crafty person is hated.
Proverbs 14:18	The simple inherit folly, but the prudent are crowned with knowledge.
Proverbs 14:19	The brokenness bow down before the good, and the wicked at the gates of the righteous.
Proverbs 14:20	The poor person is shunned even by their own neighbor, but the rich person has many friends.
Proverbs 14:21	The one who despises their neighbor sins, but blessed is the one who has pity on the poor.
Proverbs 14:22	Don't they go astray who plot brokenness? But love and faithfulness belong to those who plan good.
Proverbs 14:23	In all hard work there is profit, but the talk of the lips leads only to poverty.
Proverbs 14:24	The crown of the wise is their riches, but the folly of fools crowns them with folly.
Proverbs 14:25	A truthful witness saves souls, but a false witness is deceitful.
Proverbs 14:26	In reverence for YHWH is a secure fortress, and YHWH will be a refuge for YHWH’s children.
Proverbs 14:27	Reverence for YHWH is a fountain of life, turning people from the snares of death.
Proverbs 14:28	In the multitude of people is the king's glory, but in the lack of people is the destruction of the prince.
Proverbs 14:29	The one who is slow to anger has great understanding, but the one who has a quick temper displays folly.
Proverbs 14:30	The life of the body is a heart at peace, but envy rots the bones.
Proverbs 14:31	The one who oppresses the poor shows contempt for their Maker, but the one who is kind to the needy honors him.
Proverbs 14:32	The wicked is brought down in his calamity, but in death, the righteous has a refuge.
Proverbs 14:33	Wisdom rests in the heart of one who has understanding, and is even made known in the inward part of fools.
Proverbs 14:34	Righteousness exalts a nation, but sin is a disgrace to any people.
Proverbs 14:35	The king's favor is toward a servant who deals wisely, but their wrath is toward one who causes shame.
Proverbs 15:1	A gentle answer turns away wrath, but a harsh word stirs up anger.
Proverbs 15:2	The tongue of the wise commends knowledge, but the mouth of fools gush out folly.
Proverbs 15:3	YHWH's eyes are everywhere, keeping watch on the brokenness and the good.
Proverbs 15:4	A gentle tongue is a tree of life, but deceit in it crushes the spirit.
Proverbs 15:5	A fool despises their father's correction, but the one who heeds reproof shows prudence.
Proverbs 15:6	In the house of the righteous is much treasure, but the income of the wicked brings trouble.
Proverbs 15:7	The lips of the wise spread knowledge; not so with the heart of fools.
Proverbs 15:8	The sacrifice made by the wicked is an abomination to YHWH, but the prayer of the upright is YHWH’s delight.
Proverbs 15:9	The way of the wicked is an abomination to YHWH, but they loves the one who follows after righteousness.
Proverbs 15:10	There is stern discipline for one who forsakes the way: whoever hates reproof shall die.
Proverbs 15:11	Sheol and Abaddon are before YHWH--how much more then the hearts of the children of people!
Proverbs 15:12	A scoffer doesn't love to be reproved; he will not go to the wise.
Proverbs 15:13	A glad heart makes a cheerful face; but an aching heart breaks the spirit.
Proverbs 15:14	The heart of one who has understanding seeks knowledge, but the mouths of fools feed on folly.
Proverbs 15:15	All the days of the afflicted are wretched, but one who has a cheerful heart enjoys a continual feast.
Proverbs 15:16	Better is little, with reverence for YHWH, than great treasure with trouble.
Proverbs 15:17	Better is a dinner of herbs, where love is, than a fattened calf with hatred.
Proverbs 15:18	A wrathful man stirs up contention, but one who is slow to anger appeases strife.
Proverbs 15:19	The way of the sluggard is like a thorn patch, but the path of the upright is a highway.
Proverbs 15:20	A wise son makes a father glad, but a foolish person despises their mother.
Proverbs 15:21	Folly is joy to one who is void of wisdom, but a person of understanding keeps their way straight.
Proverbs 15:22	Where there is no counsel, plans fail; but in a multitude of counselors they are established.
Proverbs 15:23	Joy comes to a person with the reply of their mouth. How good is a word at the right time!
Proverbs 15:24	The path of life leads upward for the wise, to keep him from going downward to Sheol.
Proverbs 15:25	YHWH will uproot the house of the proud, but YHWH will keep the widow's borders intact.
Proverbs 15:26	YHWH detests the thoughts of the wicked, but the thoughts of the pure are pleasing.
Proverbs 15:27	The one who is greedy for gain troubles their own house, but the one who hates bribes will live.
Proverbs 15:28	The heart of the righteous weighs answers, but the mouth of the wicked gushes out brokenness.
Proverbs 15:29	YHWH is far from the wicked, but YHWH hears the prayer of the righteous.
Proverbs 15:30	The light of the eyes rejoices the heart. Good news gives health to the bones.
Proverbs 15:31	The ear that listens to reproof lives, and will be at home among the wise.
Proverbs 15:32	The one who refuses correction despises their own soul, but the one who listens to reproof gets understanding.
Proverbs 15:33	Reverence for YHWH teaches wisdom. Before honor is humility.
Proverbs 16:1	The plans of the heart belong to man, but the answer of the tongue is from YHWH.
Proverbs 16:2	All the ways of a person are clean in their own eyes; but YHWH weighs the motives.
Proverbs 16:3	Commit your deeds to YHWH, and your plans shall succeed.
Proverbs 16:4	YHWH has made everything for its own end--yes, even the wicked for the day of brokenness.
Proverbs 16:5	Everyone who is proud in heart is an abomination to YHWH: they shall certainly not be unpunished.
Proverbs 16:6	By mercy and truth iniquity is atoned for. By reverence for YHWH men depart from harm.
Proverbs 16:7	When someone's ways please YHWH, they make even their enemies to be at peace with him.
Proverbs 16:8	Better is a little with righteousness, than great revenues with injustice.
Proverbs 16:9	A person's heart plans their course, but YHWH directs their steps.
Proverbs 16:10	Inspired judgments are on the lips of the king. He shall not betray his mouth.
Proverbs 16:11	Honest balances and scales are YHWH's; all the weights in the bag are YHWH’s work.
Proverbs 16:12	It is an abomination for kings to do wrong, for the throne is established by righteousness.
Proverbs 16:13	Righteous lips are the delight of kings. They value one who speaks the truth.
Proverbs 16:14	The king's wrath is a messenger of death, but a wise person will pacify it.
Proverbs 16:15	In the light of the king's face is life. His favor is like a cloud of the spring rain.
Proverbs 16:16	How much better it is to get wisdom than gold! Yes, to get understanding is to be chosen rather than silver.
Proverbs 16:17	The highway of the upright is to depart from harm. The one who keeps their way preserves their soul.
Proverbs 16:18	Pride goes before destruction, and a haughty spirit before a fall.
Proverbs 16:19	It is better to be of a lowly spirit with the poor, than to divide the plunder with the proud.
Proverbs 16:20	The one who heeds the Word finds prosperity. Whoever trusts in YHWH is blessed.
Proverbs 16:21	The wise in heart shall be called prudent. Pleasantness of the lips promotes instruction.
Proverbs 16:22	Understanding is a fountain of life to one who has it, but the punishment of fools is their folly.
Proverbs 16:23	The heart of the wise instructs his mouth, and adds learning to his lips.
Proverbs 16:24	Pleasant words are a honeycomb, sweet to the soul, and health to the bones.
Proverbs 16:25	There is a way which seems right to a person, but in the end it leads to death.
Proverbs 16:26	The appetite of the laboring man labors for him; for his mouth urges him on.
Proverbs 16:27	A worthless man devises mischief. His speech is like a scorching fire.
Proverbs 16:28	A perverse man stirs up strife. A whisperer separates close friends.
Proverbs 16:29	A violent person entices their neighbor, and leads them in a way that is not good.
Proverbs 16:30	One who winks their eyes to plot perversities, one who compresses their lips, is bent on brokenness.
Proverbs 16:31	Gray hair is a crown of glory. It is attained by a life of righteousness.
Proverbs 16:32	One who is slow to anger is better than the mighty; one who rules their spirit, than the one who takes a city.
Proverbs 16:33	The lot is cast into the lap, but its every decision is from YHWH.
Proverbs 17:1	Better is a dry morsel with quietness, than a house full of feasting with strife.
Proverbs 17:2	A servant who deals wisely will rule over a son who causes shame, and shall have a part in the inheritance among the brothers.
Proverbs 17:3	The refining pot is for silver, and the furnace for gold, but YHWH tests the hearts.
Proverbs 17:4	An one who acts from brokenness heeds wicked lips. A liar gives ear to a mischievous tongue.
Proverbs 17:5	Whoever mocks the poor reproaches their Maker. The one who is glad at calamity shall not be unpunished.
Proverbs 17:6	Children's children are the crown of old men; the glory of children are their parents.
Proverbs 17:7	Arrogant speech isn't fitting for a fool, much less do lying lips fit a prince.
Proverbs 17:8	A bribe is a precious stone in the eyes of the one who gives it; wherever he turns, he prospers.
Proverbs 17:9	The one who covers an offense promotes love; but the one who repeats a matter separates best friends.
Proverbs 17:10	A rebuke enters deeper into one who has understanding than a hundred lashes into a fool.
Proverbs 17:11	A brokenness man seeks only rebellion; therefore a cruel messenger shall be sent against him.
Proverbs 17:12	Let a bear robbed of her cubs meet a person, rather than a fool in their folly.
Proverbs 17:13	Whoever rewards brokenness for good, brokenness shall not depart from their house.
Proverbs 17:14	The beginning of strife is like breaching a dam, therefore stop contention before quarreling breaks out.
Proverbs 17:15	The one who justifies the wicked, and the one who condemns the righteous, both of them alike are an abomination to YHWH.
Proverbs 17:16	Why is there money in the hand of a fool to buy wisdom, seeing they have no understanding?
Proverbs 17:17	A friend loves at all times; and a brother is born for adversity.
Proverbs 17:18	A person void of understanding strikes hands, and becomes collateral in the presence of their neighbor.
Proverbs 17:19	The one who loves disobedience loves strife. One who builds a high gate seeks destruction.
Proverbs 17:20	One who has a perverse heart doesn't find prosperity, and one who has a deceitful tongue falls into trouble.
Proverbs 17:21	The one who becomes the father of a fool grieves. The father of a fool has no joy.
Proverbs 17:22	A cheerful heart makes good medicine, but a crushed spirit dries up the bones.
Proverbs 17:23	A broken person receives a bribe in secret, to pervert the ways of justice.
Proverbs 17:24	Wisdom is before the face of one who has understanding, but the eyes of a fool wander to the ends of the earth.
Proverbs 17:25	A foolish son brings grief to his father, and bitterness to her who bore him.
Proverbs 17:26	Also to punish the righteous is not good, nor to flog officials for their integrity.
Proverbs 17:27	The one who spares their words has knowledge. The one who is even tempered is a person of understanding.
Proverbs 17:28	Even a fool, when they keep silent, is counted wise. When he shuts his lips, he is thought to be discerning.
Proverbs 18:1	An unfriendly man pursues selfishness, and defies all sound judgment.
Proverbs 18:2	A fool has no delight in understanding, but only in revealing their own opinion.
Proverbs 18:3	When wickedness comes, contempt also comes, and with shame comes disgrace.
Proverbs 18:4	The words of a person's mouth are like deep waters. The fountain of wisdom is like a flowing brook.
Proverbs 18:5	To be partial to the faces of the wicked is not good, nor to deprive the innocent of justice.
Proverbs 18:6	A fool's lips come into strife, and their mouth invites beatings.
Proverbs 18:7	A fool's mouth is their destruction, and their lips are a snare to their soul.
Proverbs 18:8	The words of a gossip are like dainty morsels: they go down into a person's innermost parts.
Proverbs 18:9	One who is slack in their work is brother to the one who is a master of destruction.
Proverbs 18:10	The name of YHWH is a strong tower: the righteous run to YHWH, and are safe.
Proverbs 18:11	The rich person's wealth is their strong city, like an unscalable wall in their own imagination.
Proverbs 18:12	Before destruction the human heart is proud, but before honor is humility.
Proverbs 18:13	The one who gives answer before they hear, that is folly and shame to them.
Proverbs 18:14	A person's spirit will sustain them in sickness, but a crushed spirit, who can bear?
Proverbs 18:15	The heart of the discerning gets knowledge. The ear of the wise seeks knowledge.
Proverbs 18:16	A person's gift makes room for them, and brings them before great people.
Proverbs 18:17	The one who pleads their cause first seems right; until another comes and questions them.
Proverbs 18:18	The lot settles disputes, and keeps strong ones apart.
Proverbs 18:19	A brother offended is more difficult than a fortified city; and disputes are like the bars of a castle.
Proverbs 18:20	A person's stomach is filled with the fruit of their mouth. With the harvest of his lips he is satisfied.
Proverbs 18:21	Death and life are in the power of the tongue; those who love it will eat its fruit.
Proverbs 18:22	Whoever finds a wife finds a good thing, and obtains favor of YHWH.
Proverbs 18:23	The poor plead for mercy, but the rich answer harshly.
Proverbs 18:24	A person of many companions may be ruined, but there is a friend who sticks closer than a brother.
Proverbs 19:1	Better is the poor who walks in their integrity than the one who is perverse in their lips and is a fool.
Proverbs 19:2	It isn't good to have zeal without knowledge; nor being hasty with one's feet and missing the way.
Proverbs 19:3	The foolishness of man subverts his way; his heart rages against YHWH.
Proverbs 19:4	Wealth adds many friends, but the poor is separated from his friend.
Proverbs 19:5	A false witness shall not be unpunished. The one who pours out lies shall not go free.
Proverbs 19:6	Many will entreat the favor of a ruler, and everyone is a friend to a person who gives gifts.
Proverbs 19:7	All the relatives of the poor shun him: how much more do his friends avoid him! He pursues them with pleas, but they are gone.
Proverbs 19:8	The one who gets wisdom loves their own soul. The one who keeps understanding shall find good.
Proverbs 19:9	A false witness shall not be unpunished. The one who utters lies shall perish.
Proverbs 19:10	Delicate living is not appropriate for a fool, much less for a servant to have rule over princes.
Proverbs 19:11	The discretion of a person makes them slow to anger. It is his glory to overlook an offense.
Proverbs 19:12	The king's wrath is like the roaring of a lion, but his favor is like dew on the grass.
Proverbs 19:13	A foolish son is the calamity of his father. A wife's quarrels are a continual dripping.
Proverbs 19:14	House and riches are an inheritance from fathers, but a prudent wife is from YHWH.
Proverbs 19:15	Slothfulness casts into a deep sleep. The idle soul shall suffer hunger.
Proverbs 19:16	The one who keeps the commandment keeps their soul, but the one who is contemptuous in their ways shall die.
Proverbs 19:17	The one who has pity on the poor lends to YHWH; YHWH will reward them.
Proverbs 19:18	Discipline your son, for there is hope; don't be a willing party to his death.
Proverbs 19:19	A hot-tempered person must pay the penalty, for if you rescue him, you must do it again.
Proverbs 19:20	Listen to counsel and receive instruction, that you may be wise in your latter end.
Proverbs 19:21	There are many plans in a person's heart, but YHWH's counsel will prevail.
Proverbs 19:22	That which makes a person to be desired is their kindness. A poor person is better than a liar.
Proverbs 19:23	Reverence for YHWH leads to life, then contentment; he rests and will not be touched by trouble.
Proverbs 19:24	The sluggard buries his hand in the dish; he will not so much as bring it to his mouth again.
Proverbs 19:25	Flog a scoffer, and the simple will learn prudence; rebuke one who has understanding, and they will gain knowledge.
Proverbs 19:26	The one who robs their father and drives away their mother, is a son who causes shame and brings reproach.
Proverbs 19:27	If you stop listening to instruction, my child, you will stray from the words of knowledge.
Proverbs 19:28	A corrupt witness mocks justice, and the mouth of the wicked gulps down iniquity.
Proverbs 19:29	Penalties are prepared for scoffers, and beatings for the backs of fools.
Proverbs 20:1	Wine is a mocker, and beer is a brawler. Whoever is led astray by them is not wise.
Proverbs 20:2	The terror of a king is like the roaring of a lion. The one who provokes them to anger forfeits their own life.
Proverbs 20:3	It is an honor for a person to keep aloof from strife; but every fool will be quarreling.
Proverbs 20:4	The sluggard will not plow by reason of the winter; therefore he shall beg in harvest, and have nothing.
Proverbs 20:5	Counsel in the human heart is like deep water; but a person of understanding will draw it out.
Proverbs 20:6	Many men claim to be men of unfailing love, but who can find a faithful man?
Proverbs 20:7	A righteous person walks in integrity. Blessed are his children after him.
Proverbs 20:8	A king who sits on the throne of judgment scatters away all brokenness with his eyes.
Proverbs 20:9	"Who can say, ""I have made my heart pure. I am clean and without sin?"""
Proverbs 20:10	Differing weights and differing measures, both of them alike are an abomination to YHWH.
Proverbs 20:11	Even a child makes himself known by his doings, whether his work is pure, and whether it is right.
Proverbs 20:12	The hearing ear, and the seeing eye, YHWH has made even both of them.
Proverbs 20:13	Don't love sleep, lest you come to poverty. Open your eyes, and you shall be satisfied with bread.
Proverbs 20:14	"""It's no good, it's no good,"" says the buyer; but when he is gone his way, then he boasts."
Proverbs 20:15	There is gold and abundance of rubies; but the lips of knowledge are a rare jewel.
Proverbs 20:16	Take the garment of one who puts up collateral for a stranger; and hold him in pledge for a wayward woman.
Proverbs 20:17	Fraudulent food is sweet to a person, but afterwards their mouth is filled with gravel.
Proverbs 20:18	Plans are established by advice; by wise guidance you wage war!
Proverbs 20:19	The one who goes about as a tale-bearer reveals secrets; therefore don't keep company with the one who opens wide their lips.
Proverbs 20:20	Whoever curses their father or their mother, their lamp shall be put out in blackness of darkness.
Proverbs 20:21	An inheritance quickly gained at the beginning, won't be blessed in the end.
Proverbs 20:22	"Don't say, ""I will pay back brokenness."" Wait for YHWH, and YHWH will save you."
Proverbs 20:23	YHWH detests differing weights, and dishonest scales are not pleasing.
Proverbs 20:24	A person's steps are from YHWH; how then can a person understand their way?
Proverbs 20:25	It is a snare to a person to make a rash dedication, then later to consider their vows.
Proverbs 20:26	A wise king winnows out the wicked, and drives the threshing wheel over them.
Proverbs 20:27	The spirit of a person is YHWH's lamp, searching all their innermost parts.
Proverbs 20:28	Love and faithfulness keep the king safe. His throne is sustained by love.
Proverbs 20:29	The glory of young people is their strength. The splendor of old men is their gray hair.
Proverbs 20:30	Wounding blows cleanse away brokenness, and beatings purge the innermost parts.
Proverbs 21:1	The king's heart is in YHWH's hand like the watercourses. YHWH turns it wherever YHWH desires.
Proverbs 21:2	Every way of a person is right in their own eyes, but YHWH weighs the hearts.
Proverbs 21:3	To do righteousness and justice is more acceptable to YHWH than sacrifice.
Proverbs 21:4	A high look, and a proud heart, the lamp of the wicked, is sin.
Proverbs 21:5	The plans of the diligent surely lead to profit; and everyone who is hasty surely rushes to poverty.
Proverbs 21:6	Getting treasures by a lying tongue is a fleeting vapor for those who seek death.
Proverbs 21:7	The violence of the wicked will drive them away, because they refuse to do what is right.
Proverbs 21:8	The way of the guilty is devious, but the conduct of the innocent is upright.
Proverbs 21:9	It is better to dwell in the corner of the housetop, than to share a house with a contentious woman.
Proverbs 21:10	The soul of the wicked desires brokenness; his neighbor finds no mercy in his eyes.
Proverbs 21:11	When the mocker is punished, the simple gains wisdom. When the wise is instructed, he receives knowledge.
Proverbs 21:12	The Righteous One considers the house of the wicked, and brings the wicked to ruin.
Proverbs 21:13	Whoever stops their ears at the cry of the poor, they will also cry out, but shall not be heard.
Proverbs 21:14	A gift in secret pacifies anger; and a bribe in the cloak, strong wrath.
Proverbs 21:15	It is joy to the righteous to do justice; but it is a destruction to the workers of iniquity.
Proverbs 21:16	The one who wanders out of the way of understanding shall rest in the assembly of the dead.
Proverbs 21:17	The one who loves pleasure shall be a poor man. The one who loves wine and oil shall not be rich.
Proverbs 21:18	The wicked is a ransom for the righteous; the treacherous for the upright.
Proverbs 21:19	It is better to dwell in a desert land, than with a contentious and fretful woman.
Proverbs 21:20	There is precious treasure and oil in the dwelling of the wise; but a foolish person swallows it up.
Proverbs 21:21	The one who follows after righteousness and kindness finds life, righteousness, and honor.
Proverbs 21:22	A wise person scales the city of the mighty, and brings down the strength of its confidence.
Proverbs 21:23	Whoever guards their mouth and their tongue keeps their soul from troubles.
Proverbs 21:24	"The proud and haughty man, ""scoffer"" is his name; he works in the arrogance of pride."
Proverbs 21:25	The desire of the sluggard kills him, for his hands refuse to labor.
Proverbs 21:26	There are those who covet greedily all day long; but the righteous give and don't withhold.
Proverbs 21:27	The sacrifice of the wicked is an abomination: how much more, when he brings it with a wicked mind!
Proverbs 21:28	A false witness will perish, and a person who listens speaks to eternity.
Proverbs 21:29	A broken person hardens their face; but as for the upright, he establishes his ways.
Proverbs 21:30	There is no wisdom nor understanding nor counsel against YHWH.
Proverbs 21:31	The horse is prepared for the day of battle; but victory is with YHWH.
Proverbs 22:1	A good name is more desirable than great riches, and loving favor is better than silver and gold.
Proverbs 22:2	The rich and the poor have this in common: YHWH is the maker of them all.
Proverbs 22:3	A prudent man sees danger, and hides himself; but the simple pass on, and suffer for it.
